time,IPLA,IPref,ECEcore,SSXcore,LI,Q95,ZMAG,Vloop,IPE,Instability,Window
3.331,-1537441.6,-1631487.9,2134.868,0.008087397,0.877799,5.673815,0.30672044,-2.9447043,94046.25,66,166
3.332,-1539230.2,-1631487.9,2132.331,0.00747703,0.877799,5.673815,0.30672044,-1.8690562,92257.625,66,166
3.333,-1538915.4,-1631487.9,2137.1763,0.007629633,0.877799,5.673815,0.30672044,-1.8300688,92572.5,66,166
3.334,-1539458.8,-1631487.9,2141.8887,0.009002954,0.877799,5.673815,0.30672044,-2.0290036,92029.125,66,166
3.335,-1540026.5,-1631487.9,2140.2188,0.008545175,0.877799,5.673815,0.30672044,-1.9093763,91461.375,66,166
3.336,-1539922.4,-1633517.1,2135.7935,0.0071718395,0.877799,5.673815,0.30672044,-2.3478994,93594.75,66,166
3.337,-1541445.4,-1633517.1,2134.3804,0.008545175,0.877799,5.673815,0.30672044,-0.7550869,92071.75,66,166
3.338,-1541447.0,-1633517.1,2138.9595,0.008850366,0.877799,5.673815,0.30672044,-1.6318,92070.125,66,166
3.339,-1540919.6,-1633517.1,2129.7378,0.006561488,0.877799,5.673815,0.30672044,-2.147965,92597.5,66,166
3.34,-1540769.6,-1633517.1,2143.066,0.009002954,0.877799,5.673815,0.30672044,-1.7917475,92747.5,66,166
3.341,-1542222.4,-1633517.1,2141.968,0.008545175,0.877799,5.673815,0.30672044,-0.6754463,91294.75,66,166
3.342,-1542196.8,-1633517.1,2125.1345,0.007629633,0.8768676,5.650895,0.30600435,-1.94903,91320.375,66,167
3.343,-1541716.2,-1633517.1,2136.6616,0.009002954,0.8768676,5.650895,0.30600435,-1.9480307,91800.875,66,167
3.344,-1541673.4,-1633517.1,2141.639,0.009308144,0.8768676,5.650895,0.30600435,-2.0666587,91843.75,66,167
3.345,-1542052.4,-1635488.4,2130.8127,0.007629633,0.8768676,5.650895,0.30600435,-1.7480963,93436.0,66,167
3.346,-1543652.4,-1635488.4,2132.1653,0.007782221,0.8768676,5.650895,0.30600435,-0.7917425,91836.0,66,167
3.347,-1543240.8,-1635488.4,2130.043,0.008697778,0.8768676,5.650895,0.30600435,-1.8687232,92247.625,66,167
3.348,-1543122.9,-1635488.4,2126.8032,0.007934809,0.8768676,5.650895,0.30600435,-1.9493631,92365.5,66,167
3.349,-1541546.5,-1635488.4,2135.5786,0.0068666637,0.8768676,5.650895,0.30600435,-2.3079126,93941.875,66,167
3.35,-1544792.9,-1635488.4,2142.8103,0.00854519,0.8768676,5.650895,0.30600435,-1.8314012,90695.5,66,167
3.351,-1546113.8,-1635488.4,2147.3267,0.007782221,0.8768676,5.650895,0.30600435,-1.2732507,89374.625,66,167
3.352,-1543261.9,-1635488.4,2125.7095,0.0073244423,0.8768676,5.650895,0.30600435,-3.105318,92226.5,66,167
3.353,-1545115.9,-1637517.6,2126.2183,0.008850366,0.8768676,5.650895,0.30600435,-1.6714538,92401.75,66,167
3.354,-1545822.9,-1637517.6,2129.0188,0.008087397,0.8768676,5.650895,0.30600435,-2.3878863,91694.75,66,167
3.355,-1545968.8,-1637517.6,2129.2515,0.007782221,0.8768676,5.650895,0.30600435,-2.707448,91548.875,66,167
3.356,-1548579.8,-1637517.6,2136.0068,0.009155542,0.8768676,5.650895,0.30600435,-0.27724314,88937.875,66,167
3.357,-1544410.0,-1637517.6,2124.5513,0.009002969,0.8768676,5.650895,0.30600435,-2.1489644,93107.625,66,167
3.358,-1546335.1,-1637517.6,2123.9038,0.0071718544,0.8768676,5.650895,0.30600435,-1.7507613,91182.5,66,167
3.359,-1547415.2,-1637517.6,2122.9993,0.0080874115,0.8768676,5.650895,0.30600435,-2.3079126,90102.375,66,167
3.36,-1547392.4,-1637517.6,2132.3164,0.008697778,0.8768676,5.650895,0.30600435,-1.7894156,90125.25,66,167
3.361,-1547391.9,-1639546.8,2125.621,0.007934809,0.8768676,5.650895,0.30600435,-1.8294026,92154.875,66,167
3.362,-1548279.2,-1639546.8,2131.0566,0.0082399845,0.8768676,5.650895,0.30600435,-1.5508269,91267.5,66,168
3.363,-1548008.5,-1639546.8,2134.4573,0.008545175,0.8768676,5.650895,0.30600435,-2.3059137,91538.25,66,168
3.364,-1549891.9,-1639546.8,2129.9875,0.007934809,0.8768676,5.650895,0.30600435,0.3605481,89654.875,66,168
3.365,-1547823.4,-1639546.8,2132.027,0.00747703,0.8768676,5.650895,0.30600435,-1.7504282,91723.375,66,168
3.366,-1547966.2,-1639546.8,2126.1716,0.008850366,0.8768676,5.650895,0.30600435,-2.2302706,91580.5,66,168
3.367,-1550426.9,-1639546.8,2125.1826,0.008087397,0.8768676,5.650895,0.30600435,-1.8713881,89119.875,66,168
3.368,-1549719.2,-1639546.8,2137.746,0.008087397,0.8768676,5.650895,0.30600435,-1.6318,89827.5,66,168
3.369,-1549588.8,-1641518.0,2123.3657,0.008087397,0.87808174,5.6406965,0.31040183,-1.5521594,91929.25,66,168
3.37,-1551505.6,-1641518.0,2130.0764,0.0082399845,0.87808174,5.6406965,0.31040183,-1.7137725,90012.375,66,168
3.371,-1549838.8,-1641518.0,2137.9907,0.007477045,0.87808174,5.6406965,0.31040183,-2.707115,91679.25,66,168
3.372,-1550713.4,-1641518.0,2137.0078,0.00854519,0.87808174,5.6406965,0.31040183,-2.1902838,90804.625,66,168
3.373,-1551519.5,-1641518.0,2138.8901,0.0082399845,0.87808174,5.6406965,0.31040183,-2.3892188,89998.5,66,168
3.374,-1551260.4,-1641518.0,2130.5918,0.007934809,0.87808174,5.6406965,0.31040183,-1.9123744,90257.625,66,168
3.375,-1550225.2,-1641518.0,2137.7327,0.008087397,0.87808174,5.6406965,0.31040183,-2.1123087,91292.75,66,168
3.376,-1551246.2,-1643547.2,2132.4375,0.00854519,0.87808174,5.6406965,0.31040183,-1.7147719,92301.0,66,168
3.377,-1550577.9,-1643547.2,2135.4136,0.0073244423,0.87808174,5.6406965,0.31040183,-1.91404,92969.375,66,168
3.378,-1551326.0,-1643547.2,2137.7158,0.007629618,0.87808174,5.6406965,0.31040183,-2.2725894,92221.25,66,168
3.379,-1555476.2,-1643547.2,2138.0413,0.00854519,0.87808174,5.6406965,0.31040183,0.23625688,88071.0,66,168
3.38,-1552901.8,-1643547.2,2135.8047,0.00747703,0.87808174,5.6406965,0.31040183,-2.0313356,90645.5,66,168
3.381,-1553166.1,-1643547.2,2145.0432,0.008545175,0.87808174,5.6406965,0.31040183,-1.3525581,90381.125,66,168
3.382,-1552405.5,-1643547.2,2130.8896,0.008697778,0.87808174,5.6406965,0.31040183,-2.626142,91141.75,66,169
3.383,-1556028.4,-1643547.2,2135.6543,0.008392587,0.87808174,5.6406965,0.31040183,-1.4711863,87518.875,66,169
3.384,-1553893.9,-1645518.5,2139.314,0.008850366,0.87808174,5.6406965,0.31040183,-1.3912126,91624.625,66,169
3.385,-1552712.1,-1645518.5,2137.225,0.009460732,0.87808174,5.6406965,0.31040183,-1.7897488,92806.375,66,169
3.386,-1549083.1,-1645518.5,2137.234,0.008087397,0.87808174,5.6406965,0.31040183,-5.65082,96435.375,66,169
3.387,-1553971.8,-1645518.5,2132.7644,0.007629633,0.87808174,5.6406965,0.31040183,-1.7880832,91546.75,66,169
3.388,-1554474.4,-1645518.5,2148.4834,0.008697763,0.87808174,5.6406965,0.31040183,-1.4325318,91044.125,66,169
3.389,-1554916.1,-1645518.5,2132.2864,0.0071718544,0.87808174,5.6406965,0.31040183,-1.9110419,90602.375,66,169
3.39,-1555845.5,-1645518.5,2124.5774,0.008087397,0.87808174,5.6406965,0.31040183,-1.9903494,89673.0,66,169
3.391,-1554661.0,-1645518.5,2126.9707,0.008850366,0.87808174,5.6406965,0.31040183,-2.7467687,90857.5,66,169
3.392,-1556193.0,-1647547.8,2139.1328,0.007782221,0.87808174,5.6406965,0.31040183,-1.6734525,91354.75,66,169
3.393,-1555607.4,-1647547.8,2139.1638,0.007629633,0.87808174,5.6406965,0.31040183,-2.19095,91940.375,66,169
3.394,-1557538.6,-1647547.8,2139.5334,0.008697778,0.87808174,5.6406965,0.31040183,-1.7137725,90009.125,66,169
3.395,-1555954.1,-1647547.8,2142.567,0.007934809,0.87808174,5.6406965,0.31040183,-2.072988,91593.625,66,169
3.396,-1556268.0,-1647547.8,2141.259,0.0073244423,0.87808174,5.6406965,0.31040183,-1.8740531,91279.75,66,169
3.397,-1555887.9,-1647547.8,2142.4392,0.0082399845,0.88592786,5.5938416,0.3048177,-2.0336676,91659.875,66,169
3.398,-1557570.1,-1647547.8,2147.602,0.008392587,0.88592786,5.5938416,0.3048177,-1.9147063,89977.625,66,169
3.399,-1556773.1,-1647547.8,2167.494,0.007629633,0.88592786,5.5938416,0.3048177,-2.2306037,90774.625,66,169
3.4,-1556919.8,-1647547.8,2159.1602,0.007782221,0.88592786,5.5938416,0.3048177,-2.072322,90628.0,66,169
3.401,-1557345.0,-1649576.9,2146.7046,0.00747703,0.88592786,5.5938416,0.3048177,-2.1109762,92231.875,66,169
3.402,-1557477.4,-1649576.9,2155.2034,0.0080874115,0.88592786,5.5938416,0.3048177,-1.5145043,92099.5,66,170
3.403,-1559384.9,-1649576.9,2160.7405,0.00747703,0.88592786,5.5938416,0.3048177,-1.6711206,90192.0,66,170
3.404,-1556591.2,-1649576.9,2149.0247,0.009002969,0.88592786,5.5938416,0.3048177,-1.8324007,92985.625,66,170
3.405,-1557393.2,-1649576.9,2147.7424,0.0080874115,0.88592786,5.5938416,0.3048177,-1.7914144,92183.625,66,170
3.406,-1558496.2,-1649576.9,2158.4714,0.008392587,0.88592786,5.5938416,0.3048177,-1.4325318,91080.625,66,170
3.407,-1558516.4,-1649576.9,2145.62,0.009002954,0.88592786,5.5938416,0.3048177,-2.2266064,91060.5,66,170
3.408,-1557121.9,-1649576.9,2146.0134,0.008392587,0.88592786,5.5938416,0.3048177,-1.9093763,92455.0,66,170
3.409,-1558979.8,-1651548.1,2156.741,0.00747703,0.88592786,5.5938416,0.3048177,-1.7897488,92568.375,66,170
3.41,-1558699.4,-1651548.1,2131.0703,0.008545175,0.88592786,5.5938416,0.3048177,-1.8683901,92848.75,66,170
3.411,-1559601.6,-1651548.1,2142.1687,0.008850366,0.88592786,5.5938416,0.3048177,-1.8287363,91946.5,66,170
3.412,-1558552.2,-1651548.1,2132.2139,0.0071718544,0.88592786,5.5938416,0.3048177,-2.147965,92995.875,66,170
3.413,-1558778.9,-1651548.1,2149.1243,0.008850366,0.88592786,5.5938416,0.3048177,-2.2269394,92769.25,66,170
3.414,-1560850.9,-1651548.1,2139.0537,0.008850366,0.88592786,5.5938416,0.3048177,-1.4698538,90697.25,66,170
3.415,-1559890.4,-1651548.1,2156.7424,0.007782221,0.88592786,5.5938416,0.3048177,-2.8640645,91657.75,66,170
3.416,-1560394.9,-1651548.1,2126.434,0.0080874115,0.88592786,5.5938416,0.3048177,-1.9093763,91153.25,66,170
3.417,-1559105.9,-1653577.4,2144.5952,0.008850366,0.88592786,5.5938416,0.3048177,-1.9896832,94471.5,66,170
3.418,-1562278.1,-1653577.4,2133.2124,0.0080874115,0.88592786,5.5938416,0.3048177,-1.1552887,91299.25,66,170
3.419,-1562244.5,-1653577.4,2153.0176,0.008392587,0.88592786,5.5938416,0.3048177,-1.8723875,91332.875,66,170
3.42,-1561313.6,-1653577.4,2140.8953,0.009155542,0.88592786,5.5938416,0.3048177,-1.8717213,92263.75,66,170
3.421,-1561838.0,-1653577.4,2141.6326,0.008239999,0.88592786,5.5938416,0.3048177,-2.0716555,91739.375,66,170
3.422,-1562426.6,-1653577.4,2155.4187,0.007934809,0.88592786,5.5938416,0.3048177,-1.8334,91150.75,66,171
3.423,-1562179.1,-1653577.4,2141.3618,0.00961332,0.88592786,5.5938416,0.3048177,-2.271923,91398.25,66,171
3.424,-1562131.9,-1655548.6,2134.9297,0.009155542,0.88466126,5.5683994,0.30472305,-1.8737199,93416.75,66,171
3.425,-1563249.4,-1655548.6,2143.692,0.008087397,0.88466126,5.5683994,0.30472305,-2.1922824,92299.25,66,171
3.426,-1563300.0,-1655548.6,2147.4587,0.009155557,0.88466126,5.5683994,0.30472305,-1.5954775,92248.625,66,171
3.427,-1564234.9,-1655548.6,2151.8186,0.008545175,0.88466126,5.5683994,0.30472305,-2.3512306,91313.75,66,171
3.428,-1562387.0,-1655548.6,2148.422,0.007629633,0.88466126,5.5683994,0.30472305,-1.594145,93161.625,66,171
3.429,-1562294.5,-1655548.6,2161.2131,0.008850366,0.88466126,5.5683994,0.30472305,-2.5485,93254.125,66,171
3.43,-1563822.5,-1655548.6,2158.952,0.008392587,0.88466126,5.5683994,0.30472305,-1.5118394,91726.125,66,171
3.431,-1563624.2,-1655548.6,2153.7705,0.007782221,0.88466126,5.5683994,0.30472305,-1.7514275,91924.375,66,171
3.432,-1563382.6,-1657577.9,2156.424,0.008239999,0.88466126,5.5683994,0.30472305,-2.02967,94195.25,66,171
3.433,-1563601.0,-1657577.9,2157.9412,0.008850366,0.88466126,5.5683994,0.30472305,-2.6268082,93976.875,66,171
3.434,-1562803.8,-1657577.9,2161.2253,0.007934809,0.88466126,5.5683994,0.30472305,-2.46786,94774.125,66,171
3.435,-1564013.4,-1657577.9,2136.5393,0.00961332,0.88466126,5.5683994,0.30472305,-1.7104412,93564.5,66,171
3.436,-1564035.6,-1657577.9,2162.157,0.009155557,0.88466126,5.5683994,0.30472305,-1.9097093,93542.25,66,171
3.437,-1564426.9,-1657577.9,2148.9016,0.007934809,0.88466126,5.5683994,0.30472305,-1.3525581,93151.0,66,171
3.438,-1564896.4,-1657577.9,2150.518,0.00961332,0.88466126,5.5683994,0.30472305,-1.15329,92681.5,66,171
3.439,-1562131.5,-1657577.9,2143.3635,0.009308144,0.88466126,5.5683994,0.30472305,-3.104652,95446.375,66,171
3.44,-1564690.9,-1659607.0,2137.6538,0.008392587,0.88466126,5.5683994,0.30472305,-1.3535575,94916.125,66,171
3.441,-1566222.9,-1659607.0,2149.6558,0.008850366,0.88466126,5.5683994,0.30472305,-1.7507613,93384.125,66,171
3.442,-1565771.4,-1659607.0,2137.938,0.009002954,0.88466126,5.5683994,0.30472305,-1.5524925,93835.625,66,172
3.443,-1566074.8,-1659607.0,2144.748,0.008545175,0.88466126,5.5683994,0.30472305,-1.5118394,93532.25,66,172
3.444,-1564096.4,-1659607.0,2158.162,0.009460732,0.88466126,5.5683994,0.30472305,-3.0240119,95510.625,66,172
3.445,-1567228.9,-1659607.0,2162.3743,0.009460732,0.88466126,5.5683994,0.30472305,-1.5115062,92378.125,66,172
3.446,-1566745.1,-1659607.0,2145.7878,0.00854519,0.88466126,5.5683994,0.30472305,-1.9883506,92861.875,66,172
3.447,-1566655.0,-1659607.0,2157.2869,0.008697778,0.88466126,5.5683994,0.30472305,-2.0280044,92952.0,66,172
3.448,-1565250.6,-1661578.2,2159.4304,0.009155542,0.88466126,5.5683994,0.30472305,-1.7497618,96327.625,66,172
3.449,-1567176.0,-1661578.2,2140.408,0.009002969,0.88466126,5.5683994,0.30472305,-1.8300688,94402.25,66,172
3.45,-1567938.1,-1661578.2,2141.7651,0.008392587,0.88466126,5.5683994,0.30472305,-1.7890825,93640.125,66,172
3.451,-1567087.1,-1661578.2,2147.9448,0.008850366,0.88466126,5.5683994,0.30472305,-1.90871,94491.125,66,172
3.452,-1567129.1,-1661578.2,2137.1184,0.009155557,0.8831323,5.550564,0.3080563,-1.9886838,94449.125,66,172
3.453,-1568146.1,-1661578.2,2149.2778,0.008545175,0.8831323,5.550564,0.3080563,-1.4308662,93432.125,66,172
3.454,-1568890.8,-1661578.2,2142.918,0.008697778,0.8831323,5.550564,0.3080563,-2.3069131,92687.5,66,172
3.455,-1568250.8,-1661578.2,2154.6702,0.008850366,0.8831323,5.550564,0.3080563,-1.9890168,93327.5,66,172
3.456,-1568364.6,-1661578.2,2122.1338,0.007782206,0.8831323,5.550564,0.3080563,-2.1086445,93213.625,66,172
3.457,-1569082.6,-1663607.5,2124.4636,0.008697778,0.8831323,5.550564,0.3080563,-1.5921463,94524.875,66,172
3.458,-1569440.6,-1663607.5,2141.9646,0.009613335,0.8831323,5.550564,0.3080563,-1.9103756,94166.875,66,172
3.459,-1567891.4,-1663607.5,2144.375,0.008392587,0.8831323,5.550564,0.3080563,-3.661803,95716.125,66,172
3.46,-1569134.6,-1663607.5,2130.3281,0.008392587,0.8831323,5.550564,0.3080563,-2.3469,94472.875,66,172
3.461,-1569948.6,-1663607.5,2135.302,0.009460747,0.8831323,5.550564,0.3080563,-1.8317343,93658.875,66,172
3.462,-1571094.1,-1663607.5,2135.6836,0.007629633,0.8831323,5.550564,0.3080563,-1.9896832,92513.375,66,173
3.463,-1570043.2,-1663607.5,2147.313,0.008239999,0.8831323,5.550564,0.3080563,-2.3885524,93564.25,66,173
3.464,-1570240.8,-1663607.5,2133.2722,0.009918526,0.8831323,5.550564,0.3080563,-0.95502126,93366.75,66,173
3.465,-1570520.4,-1665578.8,2142.2686,0.008697778,0.8831323,5.550564,0.3080563,-1.5125057,95058.375,66,173
3.466,-1572077.4,-1665578.8,2122.0974,0.008545175,0.8831323,5.550564,0.3080563,-0.9163669,93501.375,66,173
3.467,-1571041.5,-1665578.8,2143.0972,0.008697778,0.8831323,5.550564,0.3080563,-2.7057824,94537.25,66,173
3.468,-1571622.9,-1665578.8,2138.6199,0.00854519,0.8831323,5.550564,0.3080563,-1.5118394,93955.875,66,173
3.469,-1572256.5,-1665578.8,2144.7598,0.0080874115,0.8831323,5.550564,0.3080563,-1.7107744,93322.25,66,173
3.47,-1571768.1,-1665578.8,2135.9895,0.009002954,0.8831323,5.550564,0.3080563,-2.2292714,93810.625,66,173
3.471,-1572549.9,-1665578.8,2131.6182,0.009155557,0.8831323,5.550564,0.3080563,-2.7057824,93028.875,66,173
3.472,-1572702.8,-1665578.8,2143.6538,0.008392587,0.8831323,5.550564,0.3080563,-2.1093106,92876.0,66,173
3.473,-1571718.4,-1667607.9,2133.9822,0.008239999,0.8831323,5.550564,0.3080563,-1.7914144,95889.5,66,173
3.474,-1573315.0,-1667607.9,2138.6978,0.009155542,0.8831323,5.550564,0.3080563,-1.115635,94292.875,66,173
3.475,-1572899.5,-1667607.9,2152.5103,0.009308144,0.8831323,5.550564,0.3080563,-2.1106431,94708.375,66,173
3.476,-1573292.1,-1667607.9,2139.5698,0.008545175,0.8831323,5.550564,0.3080563,-1.9100425,94315.75,66,173
3.477,-1573937.4,-1667607.9,2154.0159,0.009460747,0.8831323,5.550564,0.3080563,-1.6717868,93670.5,66,173
3.478,-1573628.6,-1667607.9,2128.672,0.00854519,0.8831323,5.550564,0.3080563,-1.7507613,93979.25,66,173
3.479,-1575362.9,-1667607.9,2134.0083,0.008087397,0.8831323,5.550564,0.3080563,-0.7944075,92245.0,66,173
3.48,-1576143.0,-1669637.1,2135.4856,0.009308144,0.88893515,5.542357,0.30979759,-1.669455,93494.125,66,173
3.481,-1574915.4,-1669637.1,2148.5068,0.009155557,0.88893515,5.542357,0.30979759,-1.7107744,94721.75,66,173
3.482,-1576958.0,-1669637.1,2140.2178,0.0082399845,0.88893515,5.542357,0.30979759,-0.1572825,92679.125,66,174
3.483,-1576783.8,-1669637.1,2140.7466,0.009460732,0.88893515,5.542357,0.30979759,-1.3922119,92853.375,66,174
3.484,-1575914.5,-1669637.1,2132.0427,0.009460747,0.88893515,5.542357,0.30979759,-2.1096437,93722.625,66,174
3.485,-1575644.6,-1669637.1,2131.8801,0.008392587,0.88893515,5.542357,0.30979759,-1.9916818,93992.5,66,174
3.486,-1575233.2,-1669637.1,2152.5544,0.009308144,0.88893515,5.542357,0.30979759,-2.5494993,94403.875,66,174
3.487,-1577889.6,-1669637.1,2144.4983,0.009308144,0.88893515,5.542357,0.30979759,-1.5148375,91747.5,66,174
3.488,-1576847.4,-1671608.4,2143.026,0.00854519,0.88893515,5.542357,0.30979759,-2.2319362,94761.0,66,174
3.489,-1576854.4,-1671608.4,2147.5322,0.009155542,0.88893515,5.542357,0.30979759,-1.5951444,94754.0,66,174
3.49,-1578688.0,-1671608.4,2148.1895,0.009460732,0.88893515,5.542357,0.30979759,-1.6347982,92920.375,66,174
3.491,-1578023.9,-1671608.4,2144.3499,0.008697778,0.88893515,5.542357,0.30979759,-1.8340662,93584.5,66,174
3.492,-1576935.9,-1671608.4,2150.9475,0.00854519,0.88893515,5.542357,0.30979759,-1.9940138,94672.5,66,174
3.493,-1578835.5,-1671608.4,2151.786,0.009765923,0.88893515,5.542357,0.30979759,-2.0310025,92772.875,66,174
3.494,-1578189.5,-1671608.4,2160.8967,0.009002954,0.88893515,5.542357,0.30979759,-2.0290036,93418.875,66,174
3.495,-1577924.6,-1671608.4,2162.42,0.008697778,0.88893515,5.542357,0.30979759,-2.0689907,93683.75,66,174
3.496,-1578761.9,-1673637.6,2146.6814,0.010071099,0.88893515,5.542357,0.30979759,-1.790082,94875.75,66,174
3.497,-1578479.1,-1673637.6,2143.4558,0.009155557,0.88893515,5.542357,0.30979759,-1.5108399,95158.5,66,174
3.498,-1579970.9,-1673637.6,2146.337,0.008697778,0.88893515,5.542357,0.30979759,-1.5118394,93666.75,66,174
3.499,-1578837.5,-1673637.6,2154.889,0.009765923,0.88893515,5.542357,0.30979759,-1.8294026,94800.125,66,174
3.5,-1580204.2,-1673637.6,2145.393,0.009613335,0.88893515,5.542357,0.30979759,-1.4715194,93433.375,66,174
3.501,-1579462.5,-1673637.6,2135.2778,0.008392587,0.88893515,5.542357,0.30979759,-1.669455,94175.125,66,174
3.502,-1578978.4,-1673637.6,2146.2637,0.00961332,0.88893515,5.542357,0.30979759,-2.74477,94659.25,66,175
3.503,-1579137.5,-1673637.6,2136.4517,0.009460732,0.88893515,5.542357,0.30979759,-2.027671,94500.125,66,175
3.504,-1578463.2,-1673637.6,2144.2988,0.008087397,0.88893515,5.542357,0.30979759,-1.8693894,95174.375,66,175
3.505,-1580250.4,-1675608.9,2129.6323,0.009308144,0.88893515,5.542357,0.30979759,-1.4302001,95358.5,66,175
3.506,-1580758.6,-1675608.9,2126.8274,0.00961332,0.88893515,5.542357,0.30979759,-1.9070444,94850.25,66,175
3.507,-1582074.2,-1675608.9,2125.762,0.008545175,0.8920483,5.536582,0.3124127,-1.7490957,93534.625,66,175
3.508,-1579840.4,-1675608.9,2148.7366,0.009460732,0.8920483,5.536582,0.3124127,-2.4671938,95768.5,66,175
3.509,-1582382.9,-1675608.9,2135.2927,0.009460732,0.8920483,5.536582,0.3124127,-1.7114406,93226.0,66,175
3.51,-1581866.1,-1675608.9,2139.6003,0.008545175,0.8920483,5.536582,0.3124127,-1.8713881,93742.75,66,175
3.511,-1583143.0,-1675608.9,2141.397,0.010071099,0.8920483,5.536582,0.3124127,-1.9913487,92465.875,66,175
3.512,-1582670.8,-1675608.9,2120.1797,0.009765923,0.8920483,5.536582,0.3124127,-2.7077813,92938.125,66,175
3.513,-1583176.9,-1677638.0,2144.3872,0.009155557,0.8920483,5.536582,0.3124127,-1.9930143,94461.125,66,175
3.514,-1583661.0,-1677638.0,2141.0718,0.010223702,0.8920483,5.536582,0.3124127,-1.8723875,93977.0,66,175
3.515,-1583213.8,-1677638.0,2152.2366,0.010071099,0.8920483,5.536582,0.3124127,-2.032002,94424.25,66,175
3.516,-1583194.4,-1677638.0,2146.0664,0.008545175,0.8920483,5.536582,0.3124127,-2.3908844,94443.625,66,175
3.517,-1583173.8,-1677638.0,2144.3923,0.0103762895,0.8920483,5.536582,0.3124127,-1.7141056,94464.25,66,175
3.518,-1585872.0,-1677638.0,2135.5378,0.009765923,0.8920483,5.536582,0.3124127,-0.6794438,91766.0,66,175
3.519,-1584969.1,-1677638.0,2142.5508,0.008850366,0.8920483,5.536582,0.3124127,-1.3558893,92668.875,66,175
3.52,-1584228.5,-1677638.0,2157.4111,0.009613335,0.8920483,5.536582,0.3124127,-1.951695,93409.5,66,175
3.521,-1582796.2,-1679667.2,2138.2036,0.009765923,0.8920483,5.536582,0.3124127,-1.9530275,96871.0,66,175
3.522,-1585380.6,-1679667.2,2160.3147,0.009765923,0.8920483,5.536582,0.3124127,-1.3538907,94286.625,66,176
3.523,-1585823.2,-1679667.2,2154.7803,0.009155542,0.8920483,5.536582,0.3124127,-2.5878208,93844.0,66,176
3.524,-1586015.5,-1679667.2,2129.4214,0.009765923,0.8920483,5.536582,0.3124127,-1.7920806,93651.75,66,176
3.525,-1585128.0,-1679667.2,2153.097,0.010223702,0.8920483,5.536582,0.3124127,-1.67212,94539.25,66,176
3.526,-1585740.9,-1679667.2,2140.6514,0.009308144,0.8920483,5.536582,0.3124127,-1.6727862,93926.375,66,176
3.527,-1585647.1,-1679667.2,2164.8286,0.009460732,0.8920483,5.536582,0.3124127,-2.0693238,94020.125,66,176
3.528,-1585951.8,-1681638.5,2153.1055,0.0103762895,0.8920483,5.536582,0.3124127,-2.1889513,95686.75,66,176
3.529,-1587114.8,-1681638.5,2147.6128,0.008545175,0.8920483,5.536582,0.3124127,-1.94903,94523.75,66,176
3.53,-1586397.4,-1681638.5,2145.6436,0.008850366,0.8920483,5.536582,0.3124127,-1.8707218,95241.125,66,176
3.531,-1584620.2,-1681638.5,2151.1091,0.009765923,0.8920483,5.536582,0.3124127,-4.260607,97018.25,66,176
3.532,-1587071.8,-1681638.5,2156.5054,0.009155542,0.8920483,5.536582,0.3124127,-2.0316687,94566.75,66,176
3.533,-1589519.5,-1681638.5,2143.3225,0.009155557,0.8920483,5.536582,0.3124127,-0.32056126,92119.0,66,176
3.534,-1584188.0,-1681638.5,2146.3503,0.010376304,0.8920483,5.536582,0.3124127,-3.664468,97450.5,66,176
3.535,-1590008.5,-1681638.5,2161.8152,0.009460732,0.8955249,5.4863963,0.30434373,-1.3562225,91630.0,66,176
3.536,-1588141.5,-1683667.8,2157.654,0.008239999,0.8955249,5.4863963,0.30434373,-2.2699244,95526.25,66,176
3.537,-1588202.6,-1683667.8,2161.3152,0.009613335,0.8955249,5.4863963,0.30434373,-2.0306695,95465.125,66,176
3.538,-1589620.2,-1683667.8,2154.2603,0.009155557,0.8955249,5.4863963,0.30434373,-1.4708531,94047.5,66,176
3.539,-1588361.4,-1683667.8,2151.2012,0.00854519,0.8955249,5.4863963,0.30434373,-1.750095,95306.375,66,176
3.54,-1589734.6,-1683667.8,2140.0254,0.009765923,0.8955249,5.4863963,0.30434373,-1.5491612,93933.125,66,176
3.541,-1589596.1,-1683667.8,2143.995,0.009613335,0.8955249,5.4863963,0.30434373,-1.5894812,94071.625,66,176
3.542,-1589178.9,-1683667.8,2152.3398,0.009002954,0.8955249,5.4863963,0.30434373,-1.7880832,94488.875,66,177
3.543,-1590172.5,-1683667.8,2132.5547,0.009308144,0.8955249,5.4863963,0.30434373,-1.4685212,93495.25,66,177
3.544,-1589249.0,-1685639.0,2126.947,0.010071099,0.8955249,5.4863963,0.30434373,-2.0283375,96390.0,66,177
3.545,-1590098.6,-1685639.0,2134.0767,0.008697778,0.8955249,5.4863963,0.30434373,-1.7487625,95540.375,66,177
3.546,-1589973.4,-1685639.0,2144.3489,0.009308144,0.8955249,5.4863963,0.30434373,-1.4315325,95665.625,66,177
3.547,-1590125.9,-1685639.0,2131.213,0.010071099,0.8955249,5.4863963,0.30434373,-2.228605,95513.125,66,177
3.548,-1590834.0,-1685639.0,2135.7673,0.008697778,0.8955249,5.4863963,0.30434373,-1.7917475,94805.0,66,177
3.549,-1591761.4,-1685639.0,2144.5615,0.009002954,0.8955249,5.4863963,0.30434373,-1.8713881,93877.625,66,177
3.55,-1592735.4,-1685639.0,2139.199,0.010528892,0.8955249,5.4863963,0.30434373,-1.9903494,92903.625,66,177
3.551,-1592406.2,-1685639.0,2150.354,0.008392587,0.8955249,5.4863963,0.30434373,-1.8317343,93232.75,66,177
